Plot 1 FLIR USB Video

				Bx1.Average
Emissivity				0.949999988079071
Distance				0
Reflected temperature				19.999993896484398
Location X				38
Location Y				26
Size X				6
Size Y				10
Surface (pixels)				60

Date	Time	Milliseconds	Relative time	Bx1.Average
18/02/2022	18:57:40	243	155.676	28.5120630264282
18/02/2022	18:57:40	783	156.216	28.5118995984395
18/02/2022	18:57:41	053	156.486	28.5352537473043
18/02/2022	18:57:41	324	156.757	28.5247694015503
18/02/2022	18:57:41	594	157.027	28.5190645217896
18/02/2022	18:57:41	864	157.297	28.5560660044352
18/02/2022	18:57:42	135	157.568	28.6145611445109
18/02/2022	18:57:42	675	158.108	28.5591639200846
18/02/2022	18:57:42	945	158.378	28.5714886029561
18/02/2022	18:57:43	216	158.649	28.586846224467
18/02/2022	18:57:43	486	158.919	28.5617143948873
18/02/2022	18:57:43	756	159.189	28.5562093098958
18/02/2022	18:57:44	026	159.459	28.603538608551
18/02/2022	18:57:44	297	159.73	28.5608748753866
18/02/2022	18:57:44	567	160	28.5013782819112
18/02/2022	18:57:44	837	160.27	28.556769657135
18/02/2022	18:57:45	378	160.811	28.5318669637044
18/02/2022	18:57:45	648	161.081	28.5977161725362
18/02/2022	18:57:45	918	161.351	28.6368871688843
18/02/2022	18:57:46	189	161.622	28.6201529502869
18/02/2022	18:57:46	459	161.892	28.6557286262512
18/02/2022	18:57:46	729	162.162	28.6801391919454
18/02/2022	18:57:46	999	162.432	28.62678343455
18/02/2022	18:57:47	540	162.973	28.7092475573222
18/02/2022	18:57:47	810	163.243	28.6346401532491
18/02/2022	18:57:48	080	163.513	28.6587816238403
18/02/2022	18:57:48	351	163.784	28.6584261576335
18/02/2022	18:57:48	621	164.054	28.6601268132528
18/02/2022	18:57:48	891	164.324	28.7027606964111
18/02/2022	18:57:49	162	164.595	28.6994021733602
18/02/2022	18:57:49	702	165.135	28.7101290067037
18/02/2022	18:57:49	972	165.405	28.7516675631205
18/02/2022	18:57:50	243	165.676	28.7653441429138
18/02/2022	18:57:50	513	165.946	28.7895385106405
18/02/2022	18:57:50	783	166.216	28.8138450304667
18/02/2022	18:57:51	053	166.486	28.8056054115295
18/02/2022	18:57:51	594	167.027	28.8061981201172
18/02/2022	18:57:51	864	167.297	28.773739528656
18/02/2022	18:57:52	135	167.568	28.7655754407247
18/02/2022	18:57:52	405	167.838	28.7830739657084
18/02/2022	18:57:52	675	168.108	28.7960091590881
18/02/2022	18:57:52	945	168.378	28.847022819519
18/02/2022	18:57:53	216	168.649	28.7794501622518
18/02/2022	18:57:53	756	169.189	28.8198415756226
18/02/2022	18:57:54	026	169.459	28.8468455950419
18/02/2022	18:57:54	297	169.73	28.8333792368571
18/02/2022	18:57:54	567	170	28.8582358042399
18/02/2022	18:57:54	837	170.27	28.9173240979513
18/02/2022	18:57:55	378	170.811	28.8664037704468
18/02/2022	18:57:55	648	171.081	28.8573506673177
18/02/2022	18:57:55	918	171.351	28.8717542648315
18/02/2022	18:57:56	189	171.622	28.8709445635478
18/02/2022	18:57:56	459	171.892	28.8571690241496
18/02/2022	18:57:56	729	172.162	28.910960038503
18/02/2022	18:57:56	999	172.432	28.8198943138123
18/02/2022	18:57:57	540	172.973	28.8714885393778
18/02/2022	18:57:57	810	173.243	28.8315070788066
18/02/2022	18:57:58	080	173.513	28.818682384491
18/02/2022	18:57:58	351	173.784	28.8223541895549
18/02/2022	18:57:58	621	174.054	28.8308151563009
18/02/2022	18:57:58	891	174.324	28.8666214625041
18/02/2022	18:57:59	162	174.595	28.9368409156799
18/02/2022	18:57:59	432	174.865	28.8984777450562
18/02/2022	18:57:59	972	175.405	28.9726831754049
18/02/2022	18:58:00	243	175.676	28.9029898007711
18/02/2022	18:58:00	513	175.946	28.9240746498108
18/02/2022	18:58:00	783	176.216	28.9277137438456
18/02/2022	18:58:01	053	176.486	28.9223148028056
18/02/2022	18:58:01	324	176.757	28.910609181722
18/02/2022	18:58:01	594	177.027	28.9459745724996
18/02/2022	18:58:02	135	177.568	28.9613371531169
18/02/2022	18:58:02	405	177.838	28.9798409461975
18/02/2022	18:58:02	675	178.108	28.9783791542053
18/02/2022	18:58:02	945	178.378	28.9880983352661
18/02/2022	18:58:03	216	178.649	28.9501039505005
18/02/2022	18:58:03	486	178.919	28.9367530822754
18/02/2022	18:58:03	756	179.189	28.9889805475871
18/02/2022	18:58:04	297	179.73	29.0015533765157
18/02/2022	18:58:04	567	180	29.0137402852376
18/02/2022	18:58:04	837	180.27	29.0463954607646
18/02/2022	18:58:05	108	180.541	29.0301782925924
18/02/2022	18:58:05	378	180.811	29.092026869456
18/02/2022	18:58:05	648	181.081	29.0435980478923
18/02/2022	18:58:05	918	181.351	29.0734513918559
18/02/2022	18:58:06	189	181.622	29.0578099886576
18/02/2022	18:58:06	729	182.162	29.1114617347717
18/02/2022	18:58:06	999	182.432	29.0667808532715
18/02/2022	18:58:07	270	182.703	29.0986443837484
18/02/2022	18:58:07	540	182.973	29.1041481018066
18/02/2022	18:58:07	810	183.243	29.0881607691447
18/02/2022	18:58:08	351	183.784	29.1547460238139
18/02/2022	18:58:08	621	184.054	29.1617511431376
18/02/2022	18:58:08	891	184.324	29.1944359461466
18/02/2022	18:58:09	162	184.595	29.2174808502197
18/02/2022	18:58:09	432	184.865	29.1973442077637
18/02/2022	18:58:09	702	185.135	29.1543081283569
18/02/2022	18:58:09	972	185.405	29.1582365036011
18/02/2022	18:58:10	243	185.676	29.218913046519
18/02/2022	18:58:10	783	186.216	29.2243138313293
18/02/2022	18:58:11	053	186.486	29.244565931956
18/02/2022	18:58:11	324	186.757	29.239324982961
18/02/2022	18:58:11	594	187.027	29.2396376609802
18/02/2022	18:58:11	864	187.297	29.2304518063863
18/02/2022	18:58:12	135	187.568	29.206284014384
18/02/2022	18:58:12	405	187.838	29.2537364006042
18/02/2022	18:58:12	675	188.108	29.2771841684977
18/02/2022	18:58:12	945	188.378	29.2980847040812
18/02/2022	18:58:13	486	188.919	29.2908881187439
18/02/2022	18:58:13	756	189.189	29.289054775238
18/02/2022	18:58:14	026	189.459	29.2954578399658
18/02/2022	18:58:14	297	189.73	29.2690316518148
18/02/2022	18:58:14	567	190	29.2344625155131
18/02/2022	18:58:14	837	190.27	29.2004577318827
18/02/2022	18:58:15	108	190.541	29.2555076917013
18/02/2022	18:58:15	648	191.081	29.2258013725281
18/02/2022	18:58:15	918	191.351	29.2190463066101
18/02/2022	18:58:16	189	191.622	29.2286648114522
18/02/2022	18:58:16	459	191.892	29.2413454055786
18/02/2022	18:58:16	729	192.162	29.2689284324646
18/02/2022	18:58:16	999	192.432	29.2339142163595
18/02/2022	18:58:17	540	192.973	29.314443620046
18/02/2022	18:58:17	810	193.243	29.3027583758036
18/02/2022	18:58:18	080	193.513	29.319276714325
18/02/2022	18:58:18	351	193.784	29.2771019617716
18/02/2022	18:58:18	621	194.054	29.3260965983073
18/02/2022	18:58:18	891	194.324	29.3294443448385
18/02/2022	18:58:19	162	194.595	29.324095916748
18/02/2022	18:58:19	702	195.135	29.3875026702881
18/02/2022	18:58:19	972	195.405	29.3961263020833
18/02/2022	18:58:20	243	195.676	29.4661883672078
18/02/2022	18:58:20	513	195.946	29.4440029144287
18/02/2022	18:58:20	783	196.216	29.5001097043355
18/02/2022	18:58:21	053	196.486	29.5370825449626
18/02/2022	18:58:21	324	196.757	29.4196425755819
18/02/2022	18:58:21	594	197.027	29.3842752456665
18/02/2022	18:58:22	135	197.568	29.4280038515727
18/02/2022	18:58:22	405	197.838	29.4024063110352
18/02/2022	18:58:22	675	198.108	29.2999703089396
18/02/2022	18:58:22	945	198.378	29.2531273523966
18/02/2022	18:58:23	216	198.649	29.3156734466553
18/02/2022	18:58:23	756	199.189	29.3425039609273
18/02/2022	18:58:24	026	199.459	29.3153253555298
18/02/2022	18:58:24	297	199.73	29.2893271446228
18/02/2022	18:58:24	567	200	29.3165352185567
18/02/2022	18:58:25	108	200.541	29.327622572581
18/02/2022	18:58:25	378	200.811	29.2951056798299
18/02/2022	18:58:25	648	201.081	29.2794776280721
18/02/2022	18:58:25	918	201.351	29.2960789044698
18/02/2022	18:58:26	189	201.622	29.3750210126241
18/02/2022	18:58:26	459	201.892	29.3232957204183
18/02/2022	18:58:26	729	202.162	29.3241995493571
18/02/2022	18:58:27	270	202.703	29.314924399058
18/02/2022	18:58:27	540	202.973	29.3607758204142
18/02/2022	18:58:27	810	203.243	29.3645323753357
18/02/2022	18:58:28	080	203.513	29.3540087381999
18/02/2022	18:58:28	351	203.784	29.360366153717
18/02/2022	18:58:28	621	204.054	29.4325257619222
18/02/2022	18:58:28	891	204.324	29.4338980992635
18/02/2022	18:58:29	432	204.865	29.435410563151
18/02/2022	18:58:29	702	205.135	29.4529379208883
18/02/2022	18:58:29	972	205.405	29.4942198435465
18/02/2022	18:58:30	243	205.676	29.477117506663
18/02/2022	18:58:30	513	205.946	29.4835195859273
18/02/2022	18:58:30	783	206.216	29.4543078104655
18/02/2022	18:58:31	053	206.486	29.4426421165466
18/02/2022	18:58:31	324	206.757	29.4409958839417
18/02/2022	18:58:31	864	207.297	29.5062497138977
18/02/2022	18:58:32	135	207.568	29.5364974339803
18/02/2022	18:58:32	405	207.838	29.5807608922323
18/02/2022	18:58:32	675	208.108	29.5555925687154
18/02/2022	18:58:32	945	208.378	29.510991191864
18/02/2022	18:58:33	216	208.649	29.483784421285
18/02/2022	18:58:33	486	208.919	29.5069733937581
18/02/2022	18:58:34	026	209.459	29.479602432251
18/02/2022	18:58:34	297	209.73	29.5063811620076
18/02/2022	18:58:34	567	210	29.5170514424642
18/02/2022	18:58:34	837	210.27	29.4872824668884
18/02/2022	18:58:35	108	210.541	29.4976816177368
18/02/2022	18:58:35	648	211.081	29.5371544202169
18/02/2022	18:58:35	918	211.351	29.5471879641215
18/02/2022	18:58:36	189	211.622	29.5525072097778
18/02/2022	18:58:36	459	211.892	29.5932816187541
18/02/2022	18:58:36	729	212.162	29.612734635671
18/02/2022	18:58:36	999	212.432	29.6202399889628
18/02/2022	18:58:37	270	212.703	29.6124254862467
18/02/2022	18:58:37	540	212.973	29.6393811543783
18/02/2022	18:58:38	080	213.513	29.6441372553507
18/02/2022	18:58:38	351	213.784	29.6483161290487
18/02/2022	18:58:38	621	214.054	29.6939208030701
18/02/2022	18:58:38	891	214.324	29.7827368418376
18/02/2022	18:58:39	162	214.595	29.8150673548381
18/02/2022	18:58:39	432	214.865	29.8367532730103
18/02/2022	18:58:39	702	215.135	29.8684202194214
18/02/2022	18:58:40	243	215.676	29.9216291745504
18/02/2022	18:58:40	513	215.946	29.9108034133911
18/02/2022	18:58:40	783	216.216	29.8786953290304
18/02/2022	18:58:41	053	216.486	29.8919186592102
18/02/2022	18:58:41	324	216.757	29.8333353360494
18/02/2022	18:58:41	594	217.027	29.9206657409668
18/02/2022	18:58:42	135	217.568	29.9358320236206
18/02/2022	18:58:42	405	217.838	29.8579364776611
18/02/2022	18:58:42	675	218.108	29.8010578473409
18/02/2022	18:58:42	945	218.378	29.8435970942179
18/02/2022	18:58:43	216	218.649	29.8629800160726
18/02/2022	18:58:43	486	218.919	29.9375297864278
18/02/2022	18:58:43	756	219.189	29.8549777030945
18/02/2022	18:58:44	026	219.459	29.909777545929
18/02/2022	18:58:44	567	220	29.9125725746155
18/02/2022	18:58:44	837	220.27	29.8718591372172
18/02/2022	18:58:45	108	220.541	29.9020580927531
18/02/2022	18:58:45	648	221.081	29.8800719579061
18/02/2022	18:58:45	918	221.351	29.883527024587
18/02/2022	18:58:46	189	221.622	29.9097051620483
18/02/2022	18:58:46	459	221.892	29.9453372319539
18/02/2022	18:58:46	729	222.162	29.911208597819
18/02/2022	18:58:46	999	222.432	30.0057633399963
18/02/2022	18:58:47	270	222.703	29.9612460454305
18/02/2022	18:58:47	540	222.973	29.9449227015177
18/02/2022	18:58:48	080	223.513	29.9642902056376
18/02/2022	18:58:48	351	223.784	30.0236422856649
18/02/2022	18:58:48	621	224.054	30.0018163363139
18/02/2022	18:58:48	891	224.324	30.0397635142008
18/02/2022	18:58:49	162	224.595	30.0027148564657
18/02/2022	18:58:49	702	225.135	29.9608654975891
18/02/2022	18:58:49	972	225.405	29.9509025255839
18/02/2022	18:58:50	243	225.676	29.9142969449361
18/02/2022	18:58:50	513	225.946	29.890335114797
18/02/2022	18:58:50	783	226.216	29.9447694460551
18/02/2022	18:58:51	053	226.486	29.9120823224386
18/02/2022	18:58:51	324	226.757	29.9534511884054
18/02/2022	18:58:51	594	227.027	29.9262811342875
18/02/2022	18:58:52	135	227.568	29.8812180836995
18/02/2022	18:58:52	405	227.838	29.8937122027079
18/02/2022	18:58:52	675	228.108	29.8647550900777
18/02/2022	18:58:52	945	228.378	29.8418145179749
18/02/2022	18:58:53	216	228.649	29.8986892700195
18/02/2022	18:58:53	486	228.919	29.9562836964925
18/02/2022	18:58:53	756	229.189	29.9232183456421
18/02/2022	18:58:54	297	229.73	29.9914830525716
18/02/2022	18:58:54	567	230	29.9622635205587
18/02/2022	18:58:54	837	230.27	29.9519890467326
18/02/2022	18:58:55	108	230.541	29.951459980011
18/02/2022	18:58:55	378	230.811	29.9224609375
18/02/2022	18:58:55	648	231.081	29.9041269938151
18/02/2022	18:58:55	918	231.351	29.8906126022339
18/02/2022	18:58:56	459	231.892	29.8996930122375
18/02/2022	18:58:56	729	232.162	29.9298669815063
18/02/2022	18:58:56	999	232.432	29.894096215566
18/02/2022	18:58:57	270	232.703	29.8988939921061
18/02/2022	18:58:57	810	233.243	29.9863415718079
18/02/2022	18:58:58	080	233.513	29.8850057284037
18/02/2022	18:58:58	351	233.784	29.9585855484009
18/02/2022	18:58:58	621	234.054	29.9429931004842
18/02/2022	18:58:58	891	234.324	29.935019938151
18/02/2022	18:58:59	162	234.595	29.9594411532084
18/02/2022	18:58:59	432	234.865	29.9336542129517
18/02/2022	18:58:59	702	235.135	29.9537547111511
18/02/2022	18:59:00	243	235.676	29.9162601788839
18/02/2022	18:59:00	513	235.946	29.9345169067383
18/02/2022	18:59:00	783	236.216	29.9346157391866
18/02/2022	18:59:01	053	236.486	29.9536909103394
18/02/2022	18:59:01	324	236.757	29.9598955790202
18/02/2022	18:59:01	594	237.027	30.0129352887472
18/02/2022	18:59:02	135	237.568	29.9690030097961
18/02/2022	18:59:02	405	237.838	30.0163749694824
18/02/2022	18:59:02	675	238.108	30.0262005170186
18/02/2022	18:59:02	945	238.378	29.9713596661886
18/02/2022	18:59:03	216	238.649	29.9794944127401
18/02/2022	18:59:03	486	238.919	29.9480921109517
18/02/2022	18:59:04	026	239.459	30.0062361717224
18/02/2022	18:59:04	297	239.73	29.9539086023966
18/02/2022	18:59:04	567	240	29.9484922726949
18/02/2022	18:59:04	837	240.27	29.9148545900981
18/02/2022	18:59:05	108	240.541	29.9596716880798
18/02/2022	18:59:05	378	240.811	29.9489863713582
18/02/2022	18:59:05	918	241.351	30.0061162948608
18/02/2022	18:59:06	189	241.622	29.9956424395243
18/02/2022	18:59:06	459	241.892	30.0090509732564
18/02/2022	18:59:06	729	242.162	30.0136850674947
18/02/2022	18:59:06	999	242.432	30.043105061849
18/02/2022	18:59:07	270	242.703	30.0077327728271
18/02/2022	18:59:07	540	242.973	29.9738344828288
18/02/2022	18:59:07	810	243.243	29.9829568545024
18/02/2022	18:59:08	351	243.784	30.0122562726339
18/02/2022	18:59:08	621	244.054	30.0713533401489
18/02/2022	18:59:08	891	244.324	29.9723594029744
18/02/2022	18:59:09	162	244.595	29.9288918495178
18/02/2022	18:59:09	702	245.135	29.9615825653076
18/02/2022	18:59:09	972	245.405	29.8854351361593
18/02/2022	18:59:10	243	245.676	29.9383990287781
18/02/2022	18:59:10	513	245.946	29.9223810513814
18/02/2022	18:59:10	783	246.216	29.9857436815898
18/02/2022	18:59:11	053	246.486	29.981181939443
18/02/2022	18:59:11	324	246.757	29.9787367184957
18/02/2022	18:59:11	594	247.027	29.9270463943481
18/02/2022	18:59:12	135	247.568	29.9171499570211
18/02/2022	18:59:12	405	247.838	29.9775100390116
18/02/2022	18:59:12	675	248.108	29.88406457901
18/02/2022	18:59:12	945	248.378	29.9873788515727
18/02/2022	18:59:13	216	248.649	29.9788326263428
18/02/2022	18:59:13	486	248.919	29.9601058642069
18/02/2022	18:59:14	026	249.459	30.0124552726746
18/02/2022	18:59:14	297	249.73	30.0348259290059
18/02/2022	18:59:14	567	250	30.0707078933716
18/02/2022	18:59:14	837	250.27	30.0171276728312
18/02/2022	18:59:15	108	250.541	30.0005329449972
18/02/2022	18:59:15	378	250.811	29.9952304522196
18/02/2022	18:59:15	648	251.081	30.0035284678141
18/02/2022	18:59:15	918	251.351	29.9475631395976
18/02/2022	18:59:16	459	251.892	29.9703475634257
18/02/2022	18:59:16	729	252.162	29.9729295412699
18/02/2022	18:59:16	999	252.432	29.9738718032837
18/02/2022	18:59:17	270	252.703	29.95713707606
18/02/2022	18:59:17	540	252.973	29.9838723182678
18/02/2022	18:59:17	810	253.243	30.0457379023234
18/02/2022	18:59:18	080	253.513	30.0945692380269
18/02/2022	18:59:18	351	253.784	30.0850186347961
18/02/2022	18:59:18	891	254.324	30.1503069241842
18/02/2022	18:59:19	162	254.595	30.1183534622192
18/02/2022	18:59:19	432	254.865	30.1773557345072
18/02/2022	18:59:19	702	255.135	30.1368652661641
18/02/2022	18:59:19	972	255.405	30.1262608846029
18/02/2022	18:59:20	513	255.946	30.1340848604838
18/02/2022	18:59:20	783	256.216	30.1106026331584
18/02/2022	18:59:21	053	256.486	30.1195470809937
18/02/2022	18:59:21	324	256.757	30.132615852356
18/02/2022	18:59:21	594	257.027	30.1225927988688
18/02/2022	18:59:22	135	257.568	30.1119227727254
18/02/2022	18:59:22	405	257.838	30.2154993375142
18/02/2022	18:59:22	675	258.108	30.1507935206095
18/02/2022	18:59:22	945	258.378	30.1337832132975
18/02/2022	18:59:23	216	258.649	30.1935197194417
18/02/2022	18:59:23	486	258.919	30.2299390792847
18/02/2022	18:59:24	026	259.459	30.2441007296244
18/02/2022	18:59:24	297	259.73	30.2631514549255
18/02/2022	18:59:24	567	260	30.2616321563721
18/02/2022	18:59:24	837	260.27	30.2976619720459
18/02/2022	18:59:25	108	260.541	30.3318412780762
18/02/2022	18:59:25	378	260.811	30.3410865783691
18/02/2022	18:59:25	648	261.081	30.3574926058451
18/02/2022	18:59:26	189	261.622	30.3355310122172
18/02/2022	18:59:26	459	261.892	30.3379550298055
18/02/2022	18:59:26	729	262.162	30.3071566581726
18/02/2022	18:59:26	999	262.432	30.3208182970683
18/02/2022	18:59:27	270	262.703	30.3613274256388
18/02/2022	18:59:27	540	262.973	30.340171400706
18/02/2022	18:59:28	080	263.513	30.3424810409546
18/02/2022	18:59:28	351	263.784	30.3856260617574
18/02/2022	18:59:28	621	264.054	30.3005741755168
18/02/2022	18:59:28	891	264.324	30.2922631263733
18/02/2022	18:59:29	432	264.865	30.3073008537292
18/02/2022	18:59:29	702	265.135	30.26026207606
18/02/2022	18:59:29	972	265.405	30.3772784550985
18/02/2022	18:59:30	243	265.676	30.4106687227885
18/02/2022	18:59:30	513	265.946	30.4370650927226
18/02/2022	18:59:30	783	266.216	30.3798915863037
18/02/2022	18:59:31	324	266.757	30.3914830207825
18/02/2022	18:59:31	594	267.027	30.3566964149475
18/02/2022	18:59:31	864	267.297	30.36017258962
18/02/2022	18:59:32	135	267.568	30.4598985989889
18/02/2022	18:59:32	405	267.838	30.4221035639445
18/02/2022	18:59:32	675	268.108	30.4566438992818
18/02/2022	18:59:32	945	268.378	30.4220363299052
18/02/2022	18:59:33	216	268.649	30.44237464269
18/02/2022	18:59:33	756	269.189	30.5074645360311
18/02/2022	18:59:34	026	269.459	30.463094997406
18/02/2022	18:59:34	297	269.73	30.441700553894
18/02/2022	18:59:34	567	270	30.4629859606425
18/02/2022	18:59:34	837	270.27	30.4918988545736
18/02/2022	18:59:35	108	270.541	30.5013737678528
18/02/2022	18:59:35	378	270.811	30.5509298324585
18/02/2022	18:59:35	918	271.351	30.5036115964254
18/02/2022	18:59:36	189	271.622	30.5302568117778
18/02/2022	18:59:36	459	271.892	30.5956704457601
18/02/2022	18:59:36	729	272.162	30.568638197581
18/02/2022	18:59:36	999	272.432	30.5484339396159
18/02/2022	18:59:37	270	272.703	30.5529551823934
18/02/2022	18:59:37	540	272.973	30.5276664733887
18/02/2022	18:59:37	810	273.243	30.5636342048645
18/02/2022	18:59:38	080	273.513	30.5588858604431
18/02/2022	18:59:38	351	273.784	30.5341634114583
18/02/2022	18:59:38	891	274.324	30.5752018292745
18/02/2022	18:59:39	162	274.595	30.5116237322489
18/02/2022	18:59:39	432	274.865	30.5105803807576
18/02/2022	18:59:39	702	275.135	30.4756072680155
18/02/2022	18:59:39	972	275.405	30.4715062777201
18/02/2022	18:59:40	513	275.946	30.5034401257833
18/02/2022	18:59:40	783	276.216	30.5836579640706
18/02/2022	18:59:41	053	276.486	30.4977028846741
18/02/2022	18:59:41	324	276.757	30.4881541570028
18/02/2022	18:59:41	594	277.027	30.5058619499207
18/02/2022	18:59:42	135	277.568	30.5194458643595
18/02/2022	18:59:42	405	277.838	30.6072406133016
18/02/2022	18:59:42	675	278.108	30.6545265515645
18/02/2022	18:59:42	945	278.378	30.5878975232442
18/02/2022	18:59:43	216	278.649	30.5621803283691
18/02/2022	18:59:43	486	278.919	30.525488726298
18/02/2022	18:59:43	756	279.189	30.566882610321
18/02/2022	18:59:44	297	279.73	30.6348483085632
18/02/2022	18:59:44	567	280	30.6868506113688
18/02/2022	18:59:44	837	280.27	30.7338813781738
18/02/2022	18:59:45	108	280.541	30.7326094309489
18/02/2022	18:59:45	378	280.811	30.771515083313
18/02/2022	18:59:45	648	281.081	30.8092928568522
18/02/2022	18:59:45	918	281.351	30.778452650706
18/02/2022	18:59:46	189	281.622	30.7443128903707
18/02/2022	18:59:46	729	282.162	30.7636448542277
18/02/2022	18:59:46	999	282.432	30.8472493807475
18/02/2022	18:59:47	270	282.703	30.8175265312195
18/02/2022	18:59:47	540	282.973	30.8347140947978
18/02/2022	18:59:47	810	283.243	30.812557888031
18/02/2022	18:59:48	080	283.513	30.7980340321859
18/02/2022	18:59:48	621	284.054	30.7354422251383
18/02/2022	18:59:48	891	284.324	30.7430590311686
18/02/2022	18:59:49	162	284.595	30.7735515912374
18/02/2022	18:59:49	432	284.865	30.7825661341349
18/02/2022	18:59:49	702	285.135	30.6804198265076
18/02/2022	18:59:49	972	285.405	30.7197650273641
18/02/2022	18:59:50	243	285.676	30.6941432317098
18/02/2022	18:59:50	783	286.216	30.6912089029948
18/02/2022	18:59:51	053	286.486	30.6803961435954
18/02/2022	18:59:51	324	286.757	30.743664487203
18/02/2022	18:59:51	594	287.027	30.7232378959656
18/02/2022	18:59:51	864	287.297	30.6816944122314
